[33msteamclient:[0m connecting to 155.133.242.8:27018
[33msteamclient:[0m connected
[33msteamclient:[0m encrypt request
[33msteamclient:[0m handshake complete
[ 20:55:17 ] Начинаем раунд №49
[ 21:14:52 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:14:53 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:14:53 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:14:54 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:14:54 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:14:55 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:14:55 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:14:56 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:14:56 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:14:57 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:14:57 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:14:58 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:14:58 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:14:59 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:14:59 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:00 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:00 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:01 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:01 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:02 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:02 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:03 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:03 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:04 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:04 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:05 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:05 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:06 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:06 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:07 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:07 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:08 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:08 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:09 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:09 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:10 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:10 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:11 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:11 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:12 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:12 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:13 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:13 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:14 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:14 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:15 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:15 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:16 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:16 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:17 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:17 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:18 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:18 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:19 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:19 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:20 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:20 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:21 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:21 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:22 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:22 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:23 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:23 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:24 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:24 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:25 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:25 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:26 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:26 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:27 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:27 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:28 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:28 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:29 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:29 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:30 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:30 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:31 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:31 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:32 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:32 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:33 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:33 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:34 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:34 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:35 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:35 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:36 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:36 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:37 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:37 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:38 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:38 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:39 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:39 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:40 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:40 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:41 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:41 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:42 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:42 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:43 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:43 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:44 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:44 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:45 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:45 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:46 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:46 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:47 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:47 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:48 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:48 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:49 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:49 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:50 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:50 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:51 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:51 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:52 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:52 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:53 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:53 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:54 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:54 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:55 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:55 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:56 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:56 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:57 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:57 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:58 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:58 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:59 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:15:59 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:00 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:00 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:01 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:01 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:02 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:02 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:03 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:03 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:04 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:04 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:05 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:05 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:06 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:06 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:07 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:07 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:08 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:08 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:09 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:09 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:10 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:10 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:11 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:11 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:12 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:12 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:13 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:13 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:14 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:14 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:15 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:15 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:16 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:16 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:17 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:17 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:18 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:18 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:19 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:19 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:20 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:20 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:21 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:21 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:22 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:22 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:23 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:23 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:24 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:24 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:25 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:25 ] Проверка ставки: 784062491 (76561198200506802)
[ 21:16:26 ] Проверка ставки: 784062491 (76561198200506802)
